Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud
Chol,Chiapas,Salto de Agua,Ignacio Zaragoza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Independencia,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jacaranda,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jaguacapa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jatleol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jerusalén,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jesés Nazareno,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jilumil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Jol Actiepa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,José María Morelos y Pavón,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,José María Pino Suárez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Carolinas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Ceiba,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Concordia (Monte Grande),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Conformidad,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Cumbre,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Esperanza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Flor de Bascán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Florida,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Libertad,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Nueva Esperanza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Palestina,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Palma,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Poza de Lola,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Primavera,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Providencia,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Sombra,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Tronconada,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,La Unión,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lagarto,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Almendras de Guadalupe,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Cataratas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Delicias Dos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Nubes,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Palmas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Ruinas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Las Vegas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lázaro Cárdenas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Licenciado Luis Echeverría Álvarez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lindavista,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lomas de Venado,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Los Ángeles,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Los Arroyos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Los Dos Hermanos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Los Luceros 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Los Luceros 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lote Ocho (La Gloria),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Lumija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Mazatlán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Mi Patria es Primero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Miguel Hidalgo Dos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Monte Líbano,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nazareth,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nueva Esperanza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nueva Esperanza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nueva Palestina (San Jorge),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nueva Preciosa (Bulujib),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nuevo Berlín,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nuevo Joshil (Loma Bonita),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Nuevo Mundo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Ojito de Agua,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Ojo de Agua,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Pactién Chico,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Palma Tulijá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Panamá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Parada el Zapote,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Paso Naranjo 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Piopa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Plan de Ayala,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Potioja 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Potioja 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Poza Azul,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Providencia Fracción,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Providencia Némero Uno,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Pueblo Nuevo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Punta Brava 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Punta Brava 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Recuerdo Ixtelja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Reforma,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Río Jordán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Río Tulija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Salto de Agua,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Agustín,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Andrés,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Antonio,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Antonio Uno,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Benito,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Cristóbal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Francisco,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Francisco la Trinidad,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Isidro,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Javier López Moreno (La Viena),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San José,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San José Ixtelja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San José Jushil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San José Sivalchen,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Juan,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Juan Bartolomé,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Juan del Alto 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Luis,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Luis Tulija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Marcos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Martín,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Miguel,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Miguel Tulija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Nicolás,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Pascual,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Pedro Sabana,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Rafael,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,San Sebastián,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Anita,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Cruz,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Cruz de Lumija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Flor de Tulia,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Lucía 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Lucía 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Margarita,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa María,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Martha,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Martha (El Meluco),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Rita 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Rosa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Rosa Bascán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Santa Teresa de Jesés,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Sebastián Montejo L.,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Shintieja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Shotal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Suclumpa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tacuba,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tamaulipas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Teanijá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tiemopa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tientiul Grande 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tientiul Grande 2da. Sección (Agua Potable),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tierra y Libertad,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tioquipa el Bascán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Tránsito Paraíso,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Trapiche,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Úrsulo Galván,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Úrsulo Galván 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Vicente Guerrero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Xuya-Ha,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Yaxschá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Salto de Agua,Yixhtié,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Agua Fría,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Aguascalientes,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Álvaro Obregón,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Belisario Domínguez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Campanario,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cantioc,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Carmen 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Carmen 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Carmen 3ra. Sección (Carmen Chinal),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cerro Alto,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cerro de Matamba,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cerro Misopa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cerro San Antonio,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chachalaca,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chebopa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chichonal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chijtieja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chinintié,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chuctiéja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Cárdenas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Chico,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Chico Uno,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Hidalgo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Iturbide,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum Juárez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Chulum las Palmas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Coquija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Corozal Nuevo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Corozil Viejo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Corta Flor,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cruz Palenque,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Cruz Verde,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Dieciocho de Marzo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Calvario,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Carrizal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Cielito,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Crucero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Limar,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Ocotal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Paraíso,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Porvenir,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Refugio,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Violín,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,El Zapotal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Emiliano Zapata,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Emiliano Zapata,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Esperanza Ocotal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Francisco I. Madero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Gracias a Dios,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Guapacal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Guayabil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Huanal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jochinteol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jol-Ako,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolhuitz,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Joljá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolja Tiontiepa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolmasoja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolnishtie 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolnopa Guadalupe,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolpokitioc,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jolsibaquil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Jomajil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Katieja,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Cruz,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Cumbre y Cuesta,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Fuga,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Independencia,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Montaña,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Preciosa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,La Revolución,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Las Palmas,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Libertad Jolnishtie 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Lomas Alegres,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Los Ángeles,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Los Dos Arbolitos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Los Héroes,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Los Mangos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Lumijá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Masoja Chico,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Masoja Grande,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Masoja Shucjá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Masoja Yochija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Miguel Alemán Valdez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Misija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Misopa Chinal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Monterrey 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Monterrey 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Nicolás Bravo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Nueva Esperanza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Nuevo Limar,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Nuevo México,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Ojipa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Ostelucum,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Panchuc Corozil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Panhuitz,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Panhuitz Tianijá,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Pansutzteol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Pantianija,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Paso Chinal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Patastal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Petalcingo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Petiemol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Pojol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Río Grande,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,San José Cristiani,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,San Nicolás,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Santa Cruz,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Sañoja 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Sañoja 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Shoctic,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Taquintenán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tila,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tiontiepa Benito Juárez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tiutzol,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tocob Leglemal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tres Picos,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Tza'Quil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Unión Juárez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Usipa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Veinte de Noviembre,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Venustiano Carranza,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Vicente Guerrero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Villaflores,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Wilis 1ra. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Wilis 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Wowoslumil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Yok Pokitiok,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tila,Zaquitel Ojo de Agua,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Álvaro Obregón (Planada),as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Arroyo Abán,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Arroyo Agua Azul,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Arroyo Libertad,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Bactiel,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Benito Juárez,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Buenavista,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Cacahuatal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,California,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Campamento,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Chuchucruz 2da. Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Chuchucruz Primera Sección,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Chuctiepa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Chuculumtiel,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Chulajcob,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Cololil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Coyojil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Cuctiepa,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Cedro,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Cielo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Hormiguero,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Paraíso,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Pedregal,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Peñasco,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Porvenir,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Prado,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Progreso,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Refugio,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,El Triunfo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Embarcadero Joyeta,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Emiliano Zapata,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Ernesto Astudillo,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Esperanza Joyeta,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Estrella de Belén,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Flor de Café,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Hidalgo Joshil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Hueshib,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Ignacio Allende,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Joloniel,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,José María Morelos y Pavón,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Joshil,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Joyeta,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,Joyeta Fracción,as,as,as,sin datos ,sin datos 
Chol,Chiapas,Tumbalá,La Esperanza del Porvenir,as,as,as,sin datos ,sin datos 
