Lengua,Estado,Municipio,Localidad,HLI,Hombres,Mujeres,Latitud ,Longitud,Loc
otomí,Querétaro Arteaga,Querétaro,el salitre,,,,,,El Salitre
otomí,Guanajuato,Tierra Blanca,el salto,,,,,,El Salto
otomí,Hidalgo,Tecozautla,el salto,,,,,,El Salto
otomí,México,Atlacomulco,el salto,,,,,,El Salto
otomí,Hidalgo,Huehuetla,el salto del agua,,,,,,El Salto del Agua
otomí,Guanajuato,San Miguel de Allende,el saucillo,,,,,,El Saucillo
otomí,Hidalgo,Huichapan,el saucillo,,,,,,El Saucillo
otomí,Hidalgo,Zimapan,el saucillo,,,,,,El Saucillo
otomí,Querétaro Arteaga,Tolimán,el saucito,,,,,,El Saucito
otomí,Guanajuato,Tierra Blanca,el sauz,,,,,,El Sauz
otomí,Hidalgo,Zimapan,el sauz,,,,,,El Sauz
otomí,Querétaro Arteaga,Tolimán,el sauz,,,,,,El Sauz
otomí,Hidalgo,Cardonal,el sauz (juxmaye),,,,,,El Sauz (Juxmaye)
otomí,Hidalgo,San Bartolo Tutotepec,el seis,,,,,,El Seis
otomí,Hidalgo,San Bartolo Tutotepec,el seis,,,,,,El Seis
otomí,Hidalgo,Actopan,el senthe,,,,,,El Senthé
otomí,Puebla,Francisco Z. Mena,el serranito (el llano),,,,,,El Serranito (El Llano)
otomí,Hidalgo,Santiago Anaya,el sitio,,,,,,El Sitio
otomí,Querétaro Arteaga,San Juan del Río,el sitio,,,,,,El Sitio
otomí,Hidalgo,Chapulhuacán,el sotano,,,,,,El Sótano
otomí,Veracruz De Ignacio De La Llave,Texcatepec,el sotano,,,,,,El Sótano
otomí,Querétaro Arteaga,Cadereyta de Montes,el soyatal,,,,,,El Soyatal
otomí,Hidalgo,Ixmiquilpan,el tablon,,,,,,El Tablón
otomí,Hidalgo,Metztitlán,el tablon,,,,,,El Tablón
otomí,Hidalgo,San Salvador,el tablon,,,,,,El Tablón
otomí,Puebla,Pantepec,el tablon (la planada),,,,,,El Tablón (La Planada)
otomí,Puebla,Jalpan,el tambor,,,,,,El Tambor
otomí,Hidalgo,Chilcuautla,el tandhe,,,,,,El Tandhe
otomí,Hidalgo,Huehuetla,el tarral,,,,,,El Tarral
otomí,Veracruz De Ignacio De La Llave,Chicontepec,el tarro,,,,,,El Tarro
otomí,Hidalgo,Zimapan,el tathi,,,,,,El Tathí
otomí,Puebla,Francisco Z. Mena,el tecomate,,,,,,El Tecomate
otomí,Hidalgo,Cardonal,el tedra,,,,,,El Tedra
otomí,Querétaro Arteaga,Tequisquiapan,el tejocote,,,,,,El Tejocote
otomí,México,Villa del Carbón,el tejocote (rancho los perez),,,,,,El Tejocote (Rancho los Pérez)
otomí,Hidalgo,Nicolás Flores,el tejocote,,,,,,El Tejocote*
otomí,Hidalgo,Nicolás Flores,el tejocote,,,,,,El Tejocote*
otomí,Hidalgo,Tenango de Doria,el temapa,,,,,,El Temapa
otomí,Puebla,Tlacuilotepec,el temaxcal,,,,,,El Temaxcal
otomí,Hidalgo,Huehuetla,el tempesquite,,,,,,El Tempesquite
otomí,Hidalgo,San Bartolo Tutotepec,el templado,,,,,,El Templado
otomí,Hidalgo,San Bartolo Tutotepec,el templado,,,,,,El Templado
otomí,México,Amanalco de Becerra,el temporal,,,,,,El Temporal
otomí,Hidalgo,Huichapan,el tendido,,,,,,El Tendido
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,el tepetate,,,,,,El Tepetate
otomí,Hidalgo,Cuautepec de Hinojosa,el tepeyac,,,,,,El Tepeyac
otomí,Puebla,Venustiano Carranza,el tepeyac (coyula),,,,,,El Tepeyac (Coyula)
otomí,Hidalgo,Ixmiquilpan,el tephe,,,,,,El Tephe
otomí,Hidalgo,San Agustín Tlaxiaca,el tepozan,,,,,,El Tepozán
otomí,Hidalgo,Zimapan,el tepozan,,,,,,El Tepozán
otomí,Querétaro Arteaga,Amealco de Bonfil,el tepozan (barrio de san ildefonso),,,,,,El Tepozán (Barrio de San Ildefonso)
otomí,Hidalgo,Almoloya,el tepozan (san gabriel),,,,,,El Tepozán (San Gabriel)
otomí,Querétaro Arteaga,Cadereyta de Montes,el terrero,,,,,,El Terrero
otomí,Querétaro Arteaga,Tolimán,el terrero,,,,,,El Terrero
otomí,Hidalgo,Tenango de Doria,el texme,,,,,,El Texme
otomí,Hidalgo,Metztitlán,el tezontle,,,,,,El Tezontle
otomí,Hidalgo,Huehuetla,el tigre,,,,,,El Tigre
otomí,Michoacán De Ocampo,Zitácuaro,el tigre (segunda manzana de crescencio morales),,,,,,El Tigre (Segunda Manzana de Crescencio Morales)
otomí,Hidalgo,San Bartolo Tutotepec,el tigrillo,,,,,,El Tigrillo
otomí,Hidalgo,San Bartolo Tutotepec,el tigrillo,,,,,,El Tigrillo
otomí,México,Aculco,el tixhiñu,,,,,,El Tixhiñu
otomí,Hidalgo,Cardonal,el tixqui,,,,,,El Tixqui
otomí,Veracruz De Ignacio De La Llave,Texcatepec,el tomate,,,,,,El Tomate
otomí,Hidalgo,Zimapan,el tule,,,,,,El Tule
otomí,Querétaro Arteaga,Tolimán,el tule,,,,,,El Tule
otomí,México,San Felipe del Progreso,el tunal,,,,,,El Tunal
otomí,Veracruz De Ignacio De La Llave,Zacualpan,el tundo,,,,,,El Tundo
otomí,Hidalgo,Ixmiquilpan,el valante,,,,,,El Valante
otomí,Querétaro Arteaga,Amealco de Bonfil,el varal,,,,,,El Varal
otomí,Hidalgo,San Bartolo Tutotepec,el veinte,,,,,,El Veinte
otomí,Hidalgo,San Bartolo Tutotepec,el veinte,,,,,,El Veinte
otomí,Hidalgo,Cardonal,el verde,,,,,,El Verde
otomí,Hidalgo,Francisco I. Madero,el villano,,,,,,El Villano
otomí,Hidalgo,Cardonal,el vithe,,,,,,El Vithe
otomí,Hidalgo,Cardonal,el vixtha,,,,,,El Vixtha*
otomí,Veracruz De Ignacio De La Llave,Coatzintla,el vizcaino,,,,,,El Vizcaíno
otomí,Hidalgo,Mixquiahuala de Juárez,el volador,,,,,,El Volador*
otomí,Hidalgo,Tenango de Doria,el xaja,,,,,,El Xajá
otomí,Hidalgo,Progreso de Obregón,el xamu,,,,,,El Xamu
otomí,Hidalgo,Huehuetla,el xindho,,,,,,El Xindhó
otomí,Hidalgo,Tenango de Doria,el xindho,,,,,,El Xindhó
otomí,Hidalgo,Chilcuautla,el xithey,,,,,,El Xithey
otomí,Hidalgo,Huehuetla,el xoñe,,,,,,El Xoñe
otomí,Hidalgo,Chilcuautla,el xothi,,,,,,El Xothí
otomí,Hidalgo,San Bartolo Tutotepec,el xuchitl,,,,,,El Xúchitl
otomí,Hidalgo,San Bartolo Tutotepec,el xuchitl,,,,,,El Xúchitl
otomí,Veracruz De Ignacio De La Llave,Álamo Temapache,el xuchitl,,,,,,El Xúchitl
otomí,Veracruz De Ignacio De La Llave,Castillo de Teayo,el xuchitl,,,,,,El Xúchitl
otomí,Hidalgo,Tenango de Doria,el xuthi,,,,,,El Xuthí
otomí,Puebla,Tlacuilotepec,el zacatal,,,,,,El Zacatal
otomí,Hidalgo,Tepehuacán de Guerrero,el zacatal (el zacatal de los rosales),,,,,,El Zacatal (El Zacatal de los Rosales)
otomí,México,Amanalco de Becerra,el zacatonal,,,,,,El Zacatonal
otomí,Veracruz De Ignacio De La Llave,Texcatepec,el zapotal,,,,,,El Zapotal
otomí,Hidalgo,Chilcuautla,el zapote,,,,,,El Zapote
otomí,Hidalgo,Huichapan,el zapote,,,,,,El Zapote
otomí,Hidalgo,Zimapan,el zapote,,,,,,El Zapote
otomí,Querétaro Arteaga,Tolimán,el zapote,,,,,,El Zapote
otomí,Hidalgo,Alfajayucan,el zapote (fontezuelas),,,,,,El Zapote (Fontezuelas)
otomí,Hidalgo,San Bartolo Tutotepec,el zenthe,,,,,,El Zenthe
otomí,Hidalgo,San Bartolo Tutotepec,el zenthe,,,,,,El Zenthe
otomí,México,Aculco,el zethe (jazmin),,,,,,El Zethe (Jazmín)
otomí,Hidalgo,Tenango de Doria,el zetoy,,,,,,El Zetoy
otomí,Hidalgo,Atotonilco el Grande,el zoquital,,,,,,El Zoquital
otomí,Hidalgo,Tecozautla,el zundho,,,,,,El Zundhó
otomí,Hidalgo,Ajacuba,emiliano zapata,,,,,,Emiliano Zapata
otomí,Puebla,Jalpan,emiliano zapata,,,,,,Emiliano Zapata
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,emiliano zapata,,,,,,Emiliano Zapata
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,emiliano zapata (la bomba),,,,,,Emiliano Zapata (La Bomba)
otomí,Hidalgo,Cardonal,emilio hernandez la florida,,,,,,Emilio Hernández la Florida
otomí,México,San Felipe del Progreso,emilio portes gil,,,,,,Emilio Portes Gil
otomí,Guanajuato,Comonfort,empalme escobedo,,,,,,Empalme Escobedo
otomí,Hidalgo,Zimapan,encarnacion,,,,,,Encarnación
otomí,México,Aculco,encinillas ejido,,,,,,Encinillas Ejido
otomí,México,Acambay de Ruíz Castañeda,endeje,,,,,,Endeje
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,enrique rodriguez cano (zapotalillo),,,,,,Enrique Rodríguez Cano (Zapotalillo)
otomí,México,Temoaya,enthavi,,,,,,Enthavi
otomí,México,Acambay de Ruíz Castañeda,esdoca (esdoca centro),,,,,,Esdoca (Esdoca Centro)
otomí,Hidalgo,Progreso de Obregón,espiridion zuñiga,,,,,,Espiridión Zúñiga*
otomí,Hidalgo,Metepec,estacion de apulco,,,,,,Estación de Apulco
otomí,Hidalgo,Huichapan,estacion huichapan,,,,,,Estación Huichapan
otomí,Hidalgo,Tepetitlán,estacion sayula,,,,,,Estación Sayula
otomí,Querétaro Arteaga,San Juan del Río,estancia de bordos,,,,,,Estancia de Bordos
otomí,Hidalgo,Metztitlán,estocuapa (la colmena),,,,,,Estocuapa (La Colmena)
otomí,Puebla,Venustiano Carranza,estrella roja,,,,,,Estrella Roja
otomí,México,San Felipe del Progreso,estutempan,,,,,,Estutempan
otomí,México,Tianguistenco,ex-hacienda de atenco,,,,,,Ex-Hacienda de Atenco
otomí,México,Chapa de Mota,ex-hacienda de bodengui2,,,,,,Ex-Hacienda de Bodengui2*
otomí,Hidalgo,Ixmiquilpan,ex-hacienda de ocotza,,,,,,Ex-hacienda de Ocotza
otomí,Hidalgo,Ixmiquilpan,ex-hacienda debodhe,,,,,,Ex-hacienda Debodhe
otomí,Hidalgo,Zempoala,ex-hacienda metepec,,,,,,Ex-hacienda Metepec
otomí,México,Axapusco,ex-hacienda san miguel hueyapan,,,,,,Ex-Hacienda San Miguel Hueyapán
otomí,México,Otzolotepec,fabrica maria (pilar maria),,,,,,Fábrica María (Pilar María)
otomí,Querétaro Arteaga,Tolimán,familia dimas,,,,,,Familia Dimas
otomí,Hidalgo,Metepec,ferreria de apulco,,,,,,Ferrería de Apulco
otomí,Puebla,Zihuateutla,finca concepcion,,,,,,Finca Concepción
otomí,Puebla,Zihuateutla,finca cuaunepixca,,,,,,Finca Cuaunepixca*
otomí,Puebla,Zihuateutla,finca el progreso chico,,,,,,Finca el Progreso Chico
otomí,Puebla,Zihuateutla,finca susy,,,,,,Finca Susy
otomí,México,Lerma,flor de gallo huitzizilapan,,,,,,Flor de Gallo Huitzizilapan
otomí,Guanajuato,San Miguel de Allende,flores de begoña,,,,,,Flores de Begoña
otomí,Hidalgo,Metztitlán,fontezuelas,,,,,,Fontezuelas
otomí,Guanajuato,Apaseo el Alto,fraccion del durazno (bodegas de paredones),,,,,,Fracción del Durazno (Bodegas de Paredones)*
otomí,Querétaro Arteaga,Querétaro,fraccion ejido el retablo,,,,,,Fracción Ejido el Retablo
otomí,México,Villa del Carbón,fraccionamiento campestre villa del carbon,,,,,,Fraccionamiento Campestre Villa del Carbón
otomí,Hidalgo,Tulancingo de Bravo,fraccionamiento carlos salinas de gortari,,,,,,Fraccionamiento Carlos Salinas de Gortari
otomí,Hidalgo,Tulancingo de Bravo,fraccionamiento del magisterio tulancinguense,,,,,,Fraccionamiento del Magisterio Tulancinguense
otomí,Guanajuato,San Miguel de Allende,fraccionamiento insurgentes,,,,,,Fraccionamiento Insurgentes
otomí,Querétaro Arteaga,Amealco de Bonfil,fraccionamiento la perita,,,,,,Fraccionamiento la Perita
otomí,Hidalgo,Actopan,francisco constancio azpeitia garcia,,,,,,Francisco Constancio Azpeitia García
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,francisco i madero,,,,,,Francisco I. Madero
otomí,Hidalgo,Zimapan,francisco i madero (guadalupe),,,,,,Francisco I. Madero (Guadalupe)
otomí,Veracruz De Ignacio De La Llave,Castillo de Teayo,francisco lujan adame (dos pasos),,,,,,Francisco Luján Adame (Dos Pasos)
otomí,Hidalgo,Tepeapulco,francisco sarabia (corralillos),,,,,,Francisco Sarabia (Corralillos)
otomí,Michoacán De Ocampo,Zitácuaro,francisco serrato (san bartolo),,,,,,Francisco Serrato (San Bartolo)
otomí,Hidalgo,San Salvador,francisco villa,,,,,,Francisco Villa
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,francisco villa,,,,,,Francisco Villa
otomí,Hidalgo,Zimapan,francisco villa (llano segundo),,,,,,Francisco Villa (Llano Segundo)
otomí,Hidalgo,Tepeapulco,fray bernardino de sahagun (ciudad sahagun),,,,,,Fray Bernardino de Sahagún (Ciudad Sahagún)
otomí,México,San Felipe del Progreso,fresno nichi,,,,,,Fresno Nichi
otomí,Veracruz De Ignacio De La Llave,Coatzintla,furberos,,,,,,Furberos
otomí,Querétaro Arteaga,San Juan del Río,galindo (san jose galindo),,,,,,Galindo (San José Galindo)
otomí,Hidalgo,Tecozautla,gandho,,,,,,Gandho
otomí,México,Acambay de Ruíz Castañeda,ganzda,,,,,,Ganzda
otomí,Hidalgo,Tecozautla,gañido,,,,,,Gañido*
otomí,Hidalgo,Zimapan,garabatos (garabatos la estancia),,,,,,Garabatos (Garabatos la Estancia)
otomí,Hidalgo,Ixmiquilpan,gastejhe,,,,,,Gastejhe
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,general felipe angeles,,,,,,General Felipe Ángeles
otomí,Puebla,Venustiano Carranza,general ignacio zaragoza,,,,,,General Ignacio Zaragoza
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,general lazaro cardenas del rio,,,,,,General Lázaro Cárdenas del Río
otomí,Hidalgo,Tepetitlán,general pedro maria anaya,,,,,,General Pedro María Anaya
otomí,Veracruz De Ignacio De La Llave,Zacualpan,general prim (san francisco),,,,,,General Prim (San Francisco)
otomí,Puebla,Xicotepec,gilberto camacho,,,,,,Gilberto Camacho
otomí,Hidalgo,Tepeji del Río de Ocampo,golondrinas,,,,,,Golondrinas
otomí,México,Villa del Carbón,golondrinas,,,,,,Golondrinas
otomí,Hidalgo,Alfajayucan,golondrinas,,,,,,Golondrinas*
otomí,Hidalgo,Santiago Anaya,gonzalez gonzalez,,,,,,González González
otomí,Hidalgo,Santiago Anaya,gonzalez ortega,,,,,,González Ortega
otomí,Hidalgo,Ixmiquilpan,granaditas,,,,,,Granaditas
otomí,Querétaro Arteaga,Tolimán,granjeno,,,,,,Granjeno
otomí,Puebla,Jalpan,grano de oro,,,,,,Grano de Oro
otomí,Hidalgo,Cardonal,grutas de tolantongo,,,,,,Grutas de Tolantongo
otomí,Guanajuato,Tierra Blanca,guadalupe,,,,,,Guadalupe
otomí,Hidalgo,Tecozautla,guadalupe,,,,,,Guadalupe
otomí,México,San Felipe del Progreso,guadalupe cote,,,,,,Guadalupe Coté
otomí,Querétaro Arteaga,Amealco de Bonfil,guadalupe el terrero,,,,,,Guadalupe el Terrero
otomí,México,Axapusco,guadalupe relinas,,,,,,Guadalupe Relinas
otomí,México,Toluca,guadalupe totoltepec,,,,,,Guadalupe Totoltepec
otomí,Hidalgo,Cuautepec de Hinojosa,guadalupe victoria,,,,,,Guadalupe Victoria
otomí,México,Ocoyoacac,guadalupe victoria,,,,,,Guadalupe Victoria
otomí,Puebla,Jalpan,guadalupe victoria,,,,,,Guadalupe Victoria
otomí,Veracruz De Ignacio De La Llave,Coatzintla,guadalupe victoria,,,,,,Guadalupe Victoria
otomí,Querétaro Arteaga,Tolimán,gudiños,,,,,,Gudiños
otomí,Guanajuato,San Miguel de Allende,guerrero,,,,,,Guerrero
otomí,Hidalgo,Santiago Anaya,guerrero,,,,,,Guerrero
otomí,Hidalgo,Ixmiquilpan,gundho,,,,,,Gundho
otomí,México,Aculco,gunyo poniente (san jose gunyo),,,,,,Gunyo Poniente (San José Gunyo)
otomí,Querétaro Arteaga,Amealco de Bonfil,hacienda blanca,,,,,,Hacienda Blanca
otomí,Hidalgo,Huichapan,hacienda comodeje,,,,,,Hacienda Comodeje
otomí,Hidalgo,Metztitlán,hacienda de potrero,,,,,,Hacienda de Potrero
otomí,Hidalgo,Huehuetla,hacienda el potrero,,,,,,Hacienda el Potrero
otomí,Guanajuato,San Miguel de Allende,hacienda taboada (hotel),,,,,,Hacienda Taboada [Hotel)*
otomí,Hidalgo,Mixquiahuala de Juárez,hacienda vieja,,,,,,Hacienda Vieja
otomí,Veracruz De Ignacio De La Llave,Huayacocotla,helechales,,,,,,Helechales
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,hermelindo jose cruz gomez,,,,,,Hermelindo José Cruz Gómez*
otomí,Hidalgo,Santiago Anaya,hermosillo monte noble,,,,,,Hermosillo Monte Noble
otomí,Michoacán De Ocampo,Zitácuaro,heroica zitacuaro,,,,,,Heróica Zitácuaro
otomí,Querétaro Arteaga,Cadereyta de Montes,higuerillas,,,,,,Higuerillas
otomí,Guanajuato,Comonfort,hilario sosa hernandez (la granjita),,,,,,Hilario Sosa Hernández (La Granjita)
otomí,México,Acambay de Ruíz Castañeda,hondiga,,,,,,Hondiga
otomí,Puebla,Honey,honey,,,,,,Honey
otomí,Querétaro Arteaga,Tolimán,horno de cal,,,,,,Horno de Cal
otomí,México,Amanalco de Becerra,huacal viejo,,,,,,Huacal Viejo
otomí,Hidalgo,Ixmiquilpan,huacri de la paz,,,,,,Huacri de la Paz
otomí,México,Timilpan,huapango,,,,,,Huapango
otomí,Hidalgo,Ixmiquilpan,huapilla,,,,,,Huapilla
otomí,Hidalgo,San Bartolo Tutotepec,huasquilla,,,,,,Huasquilla
otomí,Hidalgo,San Bartolo Tutotepec,huasquilla,,,,,,Huasquilla
otomí,Hidalgo,Tenango de Doria,huasquilla,,,,,,Huasquilla
otomí,Puebla,Huauchinango,huauchinango,,,,,,Huauchinango
otomí,Veracruz De Ignacio De La Llave,Huayacocotla,huayacocotla,,,,,,Huayacocotla
otomí,Hidalgo,Metztitlán,huayateno,,,,,,Huayateno
otomí,Hidalgo,Huehuetla,huehuetla,,,,,,Huehuetla
otomí,Puebla,Honey,huehuetlilla,,,,,,Huehuetlilla
otomí,Hidalgo,Cuautepec de Hinojosa,hueyapita,,,,,,Hueyapita
otomí,Hidalgo,Huichapan,huichapan,,,,,,Huichapan
otomí,México,Huixquilucan,huiloteapan (san jose huiloteapan),,,,,,Huiloteapan (San José Huiloteapan)
otomí,Hidalgo,Metztitlán,huisticola,,,,,,Huistícola
otomí,Hidalgo,Chilcuautla,huitexcalco de morelos,,,,,,Huitexcalco de Morelos
otomí,Puebla,Francisco Z. Mena,huitzilac,,,,,,Huitzilac
otomí,Hidalgo,Huichapan,huixcazdha (la manga),,,,,,Huixcazdhá (La Manga)
otomí,México,Huixquilucan,huixquilucan de degollado,,,,,,Huixquilucan de Degollado
otomí,Hidalgo,Cardonal,huizache,,,,,,Huizache
otomí,Hidalgo,Tasquillo,huizachez,,,,,,Huizachez
otomí,Hidalgo,Ixmiquilpan,humedades,,,,,,Humedades*
otomí,Hidalgo,Nicolás Flores,iglesia vieja,,,,,,Iglesia Vieja
otomí,Hidalgo,Nicolás Flores,iglesia vieja,,,,,,Iglesia Vieja
otomí,Hidalgo,Chapulhuacán,iglesia vieja (iglesia nueva),,,,,,Iglesia Vieja (Iglesia Nueva)
otomí,México,Huixquilucan,ignacio allende,,,,,,Ignacio Allende
otomí,Hidalgo,Ixmiquilpan,ignacio lopez rayon,,,,,,Ignacio López Rayón
otomí,Hidalgo,Ajacuba,ignacio zaragoza,,,,,,Ignacio Zaragoza
otomí,Hidalgo,Tula de Allende,ignacio zaragoza,,,,,,Ignacio Zaragoza
otomí,Puebla,Pantepec,ignacio zaragoza,,,,,,Ignacio Zaragoza
otomí,Veracruz De Ignacio De La Llave,Castillo de Teayo,ignacio zaragoza,,,,,,Ignacio Zaragoza
otomí,Veracruz De Ignacio De La Llave,Coyutla,independencia,,,,,,Independencia
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,independencia nacional,,,,,,Independencia Nacional
otomí,Hidalgo,Tepeapulco,irolo,,,,,,Irolo
otomí,Hidalgo,Nicolás Flores,itatlaxco,,,,,,Itatlaxco
otomí,Hidalgo,Nicolás Flores,itatlaxco,,,,,,Itatlaxco
otomí,Hidalgo,Metztitlán,itztayatla,,,,,,Itztayatla
otomí,Hidalgo,San Agustín Tlaxiaca,ixcuinquitlapilco,,,,,,Ixcuinquitlapilco
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,ixhuatlan de madero,,,,,,Ixhuatlán de Madero
otomí,Hidalgo,Ixmiquilpan,ixmiquilpan,,,,,,Ixmiquilpan
otomí,Tlaxcala,Ixtenco,ixtenco,,,,,,Ixtenco
otomí,Hidalgo,Tepehuacán de Guerrero,ixtlapalaco,,,,,,Ixtlapalaco
otomí,Puebla,Pantepec,ixtololoya,,,,,,Ixtololoya
otomí,Querétaro Arteaga,Cadereyta de Montes,jabali,,,,,,Jabalí
otomí,Querétaro Arteaga,Amealco de Bonfil,jacal de la piedad,,,,,,Jacal de la Piedad
otomí,Hidalgo,Jacala de Ledezma,jacala,,,,,,Jacala
otomí,Hidalgo,Nicolás Flores,jagüey,,,,,,Jagüey
otomí,Hidalgo,Nicolás Flores,jagüey,,,,,,Jagüey
otomí,Hidalgo,Santiago Anaya,jagüey,,,,,,Jagüey
otomí,Hidalgo,Mixquiahuala de Juárez,jagüey blanco,,,,,,Jagüey Blanco
otomí,Hidalgo,Pacula,jagüey colorado,,,,,,Jagüey Colorado
otomí,Hidalgo,Zimapan,jagüey colorado,,,,,,Jagüey Colorado
otomí,Hidalgo,Zempoala,jagüey de tellez (estacion tellez),,,,,,Jagüey de Téllez (Estación Téllez)
otomí,Hidalgo,Francisco I. Madero,jagüey del gonzudi,,,,,,Jagüey del Gonzudi
otomí,Hidalgo,Ixmiquilpan,jahuey capula,,,,,,Jahuey Capula
otomí,México,Ocoyoacac,jajalpa (fraccionamiento ex-hacienda de jajalpa),,,,,,Jajalpa (Fraccionamiento Ex-Hacienda de Jajalpa)
otomí,Puebla,Xicotepec,jalapilla,,,,,,Jalapilla
otomí,Guanajuato,San Miguel de Allende,jalpa,,,,,,Jalpa
otomí,Puebla,Jalpan,jalpan,,,,,,Jalpan
otomí,Hidalgo,Tulancingo de Bravo,jaltepec,,,,,,Jaltepec
otomí,México,Axapusco,jaltepec,,,,,,Jaltepec
otomí,Puebla,Francisco Z. Mena,jaltocan,,,,,,Jaltocan
otomí,Querétaro Arteaga,Querétaro,jardines de jurica,,,,,,Jardines de Jurica
otomí,Hidalgo,Tulancingo de Bravo,javier rojo gomez,,,,,,Javier Rojo Gómez
otomí,México,Huixquilucan,jesus del monte,,,,,,Jesús del Monte
otomí,Puebla,Venustiano Carranza,jesus garcia,,,,,,Jesús García
otomí,Hidalgo,Ixmiquilpan,jesus,,,,,,Jesús*
otomí,México,Toluca,jicaltepec autopan,,,,,,Jicaltepec Autopan
otomí,México,Toluca,jicaltepec cuexcontitlan,,,,,,Jicaltepec Cuexcontitlán
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,jiliapa segundo,,,,,,Jiliapa Segundo
otomí,Hidalgo,Pacula,jiliapan,,,,,,Jiliapan
otomí,Hidalgo,Metztitlán,jilotla,,,,,,Jilotla
otomí,México,Jiquipilco,jiquipilco,,,,,,Jiquipilco
otomí,México,Temoaya,jiquipilco el viejo,,,,,,Jiquipilco el Viejo
otomí,Querétaro Arteaga,Querétaro,jofre,,,,,,Jofre
otomí,Querétaro Arteaga,Querétaro,jofrito,,,,,,Jofrito
otomí,Hidalgo,Huichapan,jonacapa,,,,,,Jonacapa
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,jonotal azteca,,,,,,Jonotal Azteca
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,jonotal progreso,,,,,,Jonotal Progreso
otomí,Hidalgo,Tecozautla,joñhe,,,,,,Joñhe
otomí,México,Ocoyoacac,joquicingo,,,,,,Joquicingo
otomí,México,Toluca,joya de cacalomacan (hacienda san antonio cano),,,,,,Joya de Cacalomacán (Hacienda San Antonio Cano)
otomí,Hidalgo,Jacala de Ledezma,joya de las aguilas,,,,,,Joya de las Águilas
otomí,México,Nicolás Romero,joya del tejocote,,,,,,Joya del Tejocote
otomí,Guanajuato,San Miguel de Allende,juan gonzalez,,,,,,Juan González
otomí,Hidalgo,Tasquillo,juchitlan,,,,,,Juchitlán
otomí,Hidalgo,Ixmiquilpan,julian villagran,,,,,,Julián Villagrán
otomí,Hidalgo,Huehuetla,juntas chicas,,,,,,Juntas Chicas
otomí,Hidalgo,San Bartolo Tutotepec,juntas del rio,,,,,,Juntas del Río
otomí,Hidalgo,San Bartolo Tutotepec,juntas del rio,,,,,,Juntas del Río
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,juntas grandes,,,,,,Juntas Grandes
otomí,Querétaro Arteaga,Querétaro,juriquilla,,,,,,Juriquilla
otomí,Querétaro Arteaga,Querétaro,juriquilla,,,,,,Juriquilla*
otomí,Veracruz De Ignacio De La Llave,Tihuatlán,kilometro nueve (ejido lazaro cardenas),,,,,,Kilómetro Nueve (Ejido Lázaro Cárdenas)
otomí,Veracruz De Ignacio De La Llave,Ixhuatlán de Madero,la aguada,,,,,,La Aguada
otomí,México,Chapa de Mota,la alameda (las lajas),,,,,,La Alameda (Las Lajas)
otomí,Querétaro Arteaga,Amealco de Bonfil,la alameda del rincon,,,,,,La Alameda del Rincón
otomí,México,Temascaltepec,la albarrada (san francisco la albarrada),,,,,,La Albarrada (San Francisco la Albarrada)
